"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_corrientes","vcr_corrientes","compatibilidad_con_corrientes","valor_estrategico_para_corrientes","indice_recuperacion_de_posiciones_corrientes","indice_oportunidades_cercanas_corrientes","indice_objetivos_factibles_corrientes","indice_apuestas_ambiciosas_corrientes","top_20_criterios_corrientes","empleo","empresas","tasa_fem"
"480540","Paper, uncoat, filter","Papel y carton filtro, sin estucar ni recubrir, en bobinas o en hojas.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.04452","744","Creció / Se mantuvo","1837285.96995","0.00000","0.00000","0.02095","0.72735","0","0.26459","0.42172","0.59472","","s.d.","s.d.","0.08658"
"480550","Paper, uncoat, felt","Papel y carton fieltro y papel y carton lana, sin estucar ni recubrir.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.35337","1858","Decreció / Decreció","405135.71311","0.00000","0.00000","0.10636","0.56278","0","0.22235","0.30316","0.37350","","s.d.","s.d.","0.08658"
"271410","Bituminous or oil shale","Pizarras y arenas bituminosas.","Minerales"," V Productos minerales","-0.72389","3470","Decreció / Decreció","508983.39891","0.00000","0.00000","0.71613","-0.64983","0","0.29894","0.02204","-0.25856","","s.d.","s.d.","0.11120"
"630699","Camping goods nes, textile material","Los demas articulos de acampar, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-0.72593","3472","Creció / Creció","2854847.60929","0.10910","0.00002","0.63873","0.08694","0","0.39191","0.24090","0.04926","","s.d.","s.d.","0.22611"
"480580","Paper, uncoat, >225g/m2","Los demas papeles y cartones de gramaje superior o igual a 225 g/m","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.58597","1466","Creció mucho / Creció mucho","16448179.82240","0.00000","0.00000","0.11732","1.20146","0","0.38101","0.56707","0.72234","","s.d.","s.d.","0.08658"
"480610","Paper, vegetable parchment","Papel y carton sulfurizado (pergamino vegetal), en bobinas o en hojas.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.39841","313","Creció / Se mantuvo","942034.05738","0.00000","0.00000","-1.46979","-2.31268","0","-1.35155","-1.33457","-1.13204","","s.d.","s.d.","0.08658"
"480620","Paper, greaseproof","Papel resistente a las grasas, en bobinas o en hojas.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.84282","1039","Creció / Creció","3586602.68306","0.00000","0.00000","-0.49275","0.77460","0","-0.10572","0.15116","0.41145","","s.d.","s.d.","0.08658"
"480630","Paper, tracing","Papel vegetal (papel calco), en bobinas o en hojas.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.53415","1567","Decreció / Decreció","318039.05464","0.00000","0.00000","-0.96495","0.63377","0","-0.49529","-0.18053","0.12925","","s.d.","s.d.","0.08658"
"480640","Paper, transparent","Papel cristal y demas papeles calandrados, transparentes o tralucidos.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.46791","264","Creció mucho / Creció","6206751.35792","0.00000","0.00000","-1.26542","-1.97212","0","-1.13342","-1.10276","-0.90010","","s.d.","s.d.","0.08658"
"480799","Paper, composite, uncoat","Papel, compuesto, no redescubierto","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.58591","1467","Decreció / Decreció","4661923.86885","0.00000","0.00000","-0.03631","0.54530","0","0.14224","0.26059","0.38097","","s.d.","s.d.","0.08658"
"740811","Wire, refined copper, >6mm","Alambres de cobre refinado en el que la mayor dimension de la seccion","Metales"," XV Metales comunes y sus manufacturas","-0.72727","3473","Decreció mucho / Decreció mucho","77363186.02732","0.00000","0.00000","1.05894","-0.24177","0","0.62018","0.33576","0.02707","","s.d.","s.d.","0.09388"
"230210","Maize bran","Salvados, moyuelos y demas residuos del cernido o molienda y tratamien","Agricultura"," IV Alimentos preparados, bebidas y tabaco","-0.73621","3477","Decreció mucho / Decreció","-3139157.89617","9.72275","0.00330","1.88044","-0.30231","0","1.18223","0.72398","0.24404","","612","20","0.12697"
"480830","Paper crepe, kraft","Los demas papeles kraft, rizados o plisados, incluso gofrados, estampa","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.25965","2009","Decreció / Decreció","930944.57923","0.00000","0.00000","0.28620","0.13410","0","0.25313","0.22898","0.21112","","s.d.","s.d.","0.08658"
"480920","Paper, self-copy >36cm","Papel autocopia, incluso impreso, en bobina de anchura superior a 36 c","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.12686","2268","Decreció / Decreció","4029141.92077","0.00000","0.00000","-0.12170","0.65472","0","0.05844","0.18733","0.28983","","s.d.","s.d.","0.08658"
"480990","Paper, copying >36cm","Los demas papeles para copiar o transferir, incluso impreso.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.13562","2659","Creció / Creció","3177943.06831","0.00000","0.00000","-0.30533","-0.01670","0","-0.23064","-0.17885","-0.13302","","s.d.","s.d.","0.08658"
"481021","Paper, fine, light coat","Papeles couche o estucado ligero l.w.c.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.96622","46","Decreció mucho / Decreció mucho","19637002.10656","0.00000","0.00000","-1.27609","-0.06208","0","-0.70906","-0.36484","0.08079","","s.d.","s.d.","0.08658"
"481029","Paper, fine, wood, clay, not light","Los demas papel y carton tipo usado escribir, imprimir u otros fines g","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.10160","653","Decreció mucho / Decreció mucho","17423829.37705","0.00000","0.00000","-0.63933","0.90641","0","-0.15609","0.16282","0.49149","","s.d.","s.d.","0.08658"
"481031","Paper, kraft, >95% chem pulp, <150g, bleach, clay","Papel y carton kraft, blanqueado, gramaje inferior o igual 150 g/m2.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.91102","933","Decreció / Decreció","1687957.33607","0.00000","0.00000","-0.45846","0.62259","0","-0.10530","0.12533","0.37038","","s.d.","s.d.","0.08658"
"481032","Paper, kraft, >95% chem pulp, >150g, bleach, clay","Papel y carton kraft, blanqueado, gramaje superior a 150 g/m2.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.09155","670","Decreció mucho / Decreció","10480547.35519","0.00000","0.00000","-0.69932","-1.09220","0","-0.59881","-0.56820","-0.42840","","s.d.","s.d.","0.08658"
"481039","Paper, kraft, clay","Los demas papel y carton kraft, excepto los utilizados para escribir","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.05187","732","Decreció / Decreció","5784836.22678","0.00000","0.00000","-0.23192","-0.70839","0","-0.19883","-0.20612","-0.12539","","s.d.","s.d.","0.08658"
"481099","Paper, clay, nes","Los demas papel y carton, estucados, en bobinas o en hojas.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.17831","2182","Creció / Creció","3225020.10929","0.00000","0.00000","0.31949","0.89253","0","0.41998","0.49887","0.54206","","s.d.","s.d.","0.08658"
"481110","Paper, tarred","Papel y carton alquitranado, embetunado o asfaltado","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.04679","2522","Decreció / Decreció","389742.89071","0.00000","0.00000","0.39095","0.51503","0","0.37199","0.36872","0.33735","","s.d.","s.d.","0.08658"
"481129","Paper, adhesive, not label","Los demas papel y carton engomados o adhesivos, excepto autoadhesivos.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.21922","2102","Creció mucho / Creció mucho","2520058.46448","0.00000","0.00000","0.38153","1.08979","0","0.50695","0.60508","0.65967","","s.d.","s.d.","0.08658"
"481131","Paper, >150g/m2, bleach, plastic","Papeles y cartones impregnados o revestidos con resinas sintéticas o a","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.51685","221","Decreció / Decreció","19977785.37978","0.00000","0.00000","-0.86588","-0.30574","0","-0.51558","-0.31242","-0.01814","","s.d.","s.d.","0.08658"
"481140","Paper, wax","Papel y carton recubierto, impregnado o revestido de cera, de parafina","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.59951","1447","Decreció / Decreció","1374201.15027","0.00000","0.00000","0.00618","1.55081","0","0.37444","0.63580","0.84960","","s.d.","s.d.","0.08658"
"481200","Paper pulp filter blocks","Bloques y placas, filtrantes, de pasta de papel.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.99390","822","Creció / Creció","1029509.89344","0.00000","0.00000","-0.70959","0.65815","0","-0.26569","0.02464","0.33176","","s.d.","s.d.","0.20466"
"481310","Paper, cigarette, tubes","Papel de fumar, en librillos o en tubos.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.13927","2244","Decreció / Decreció","2231772.76503","0.00000","0.00000","0.39447","0.82655","0","0.45536","0.50742","0.52510","","s.d.","s.d.","0.20466"
"920600","Percussion musical instruments","Instrumentos musicales de percusion ; tambores, cajas, xilofonos, plat","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.73673","3478","Creció / Decreció","2726643.99180","0.00000","0.00000","0.54046","0.20063","0","0.34478","0.22994","0.06824","","0","0","0.09506"
"481490","Wallpaper, nes","Los demas papel para decorar y revestimientos similares de paredes;p.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.66222","1346","Decreció / Decreció","2236863.97541","0.00000","0.00000","-0.54076","1.02197","0","-0.10792","0.18664","0.46321","","s.d.","s.d.","0.20466"
"481620","Paper, self-copy, not rolls >36cm","Papel autocopia, incluso acondicionado en cajas","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.56065","1520","Creció / Decreció","1865649.84699","0.00000","0.00000","-0.66046","0.18982","0","-0.36829","-0.17969","0.02744","","s.d.","s.d.","0.20466"
"481690","Paper, copying, nes","Otros papeles para copia o transferencia (clises o estenciles completo","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.20736","2123","Creció / Creció","1937238.57923","0.00000","0.00000","-0.93819","0.04604","0","-0.62679","-0.42188","-0.20890","","s.d.","s.d.","0.20466"
"481710","Paper enveloped","Sobres","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.01542","2481","Decreció / Decreció","4088269.78689","0.00000","0.00000","0.20746","0.84922","0","0.31352","0.39864","0.44053","","s.d.","s.d.","0.20466"
"481720","Letters, postcards","Sobres-carta, tarjetas postales sin ilustrar y tarjetas para correspon","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.05507","2533","Decreció / Decreció","392696.04098","0.00000","0.00000","0.48236","0.51408","0","0.43496","0.41285","0.36228","","s.d.","s.d.","0.20466"
"481730","Boxes of stationary","Cajas, sobre y prestaciones similares de papel o carton.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.65014","3385","Creció / Creció","1106858.97268","0.00000","0.00000","0.31850","0.14081","0","0.18609","0.11101","-0.00362","","s.d.","s.d.","0.20466"
"200819","Nuts & mixes, otherwise preserved","Los demas, incluidas las mezclas preparadas o conservados","Agricultura"," IV Alimentos preparados, bebidas y tabaco","-0.74526","3490","Creció mucho / Creció mucho","21932574.60656","765.15502","0.01545","1.52457","0.20475","0","1.03363","0.72216","0.36320","","855","16","0.26995"
"190530","Sweet biscuits, waffles","Galletas dulces; gaufres o waffles, barquillos y obleas.","Agricultura"," IV Alimentos preparados, bebidas y tabaco","-0.74551","3491","Creció mucho / Creció mucho","39895139.93443","1.16561","0.00001","1.20374","-0.11376","0","0.74532","0.45023","0.12355","","653","63","0.34942"
"481830","Paper tableclothes","Manteles y servilletas","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.19494","2763","Creció / Creció","7927420.57650","0.00000","0.00000","0.27117","0.68645","0","0.30761","0.34660","0.34152","","s.d.","s.d.","0.20466"
"481850","Paper clothing","Prendas y complementos de vestir, de pasta de papel, papel, guata de c","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.42538","3099","Decreció / Decreció","997096.29235","0.00000","0.00000","0.33273","0.71638","0","0.33365","0.35329","0.31584","","s.d.","s.d.","0.20466"
"600249","Warp knit, other materials, nes","Los demas tejidos de punto, por urdimbre.","Textiles"," XI Textiles y artículos textiles","-0.74711","3492","Creció / Creció","1481373.76776","0.00000","0.00000","0.99105","-0.07929","0","0.60317","0.35571","0.07486","","s.d.","s.d.","0.38134"
"481950","Containers of paper","Los demas envases de papel o carton, incluidas las fundas para discos","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.03970","2397","Creció mucho / Creció","10025727.86339","0.00000","0.00000","0.13704","1.02452","0","0.30481","0.43306","0.51207","","s.d.","s.d.","0.10839"
"481960","Paper office box files","Cartonajes de oficina, tiendas o similares","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","-0.13266","2652","Decreció / Decreció","3025052.08197","0.00000","0.00000","0.28810","1.21350","0","0.43111","0.54888","0.59934","","s.d.","s.d.","0.10839"
"81190","Frozen fruits and nuts","Otras frutas congeladas","Agricultura"," II Productos vegetales","-0.74785","3493","Creció mucho / Creció","8537088.45082","0.00000","0.00000","1.26285","-0.49299","1","0.71061","0.34670","-0.02995","Recuperación de posiciones","855","16","0.26995"
